time,value
123.9458,5761.6042897
124.0041,5761.9110021
124.0624,5761.5546598
124.1207,5761.5105602
124.179,5761.5307341
124.2373,5761.1433734
124.2956,5761.2407135
124.3539,5761.3563122
124.4122,5761.2375776
124.4705,5760.9856421
124.5288,5760.935116
124.5871,5760.769934
124.6454,5760.5780251
124.7037,5760.8260975
124.762,5760.9581025
124.8203,5760.5938942
124.8786,5760.7814912
124.9369,5760.8490631
124.9952,5760.5700497
125.0535,5760.4778073
125.1118,5760.5276968
125.1701,5760.2790632
125.2284,5760.4008196
125.2867,5760.2054263
125.345,5760.5150939
125.4033,5760.4665855
125.4616,5760.4402276
125.5199,5760.1844711
125.5782,5760.272513
125.6365,5760.0297415
125.6948,5760.2545075
125.7531,5760.3666371
125.8114,5760.5013546
125.8697,5760.387025
125.928,5760.2623076
125.9863,5760.2792753
126.0446,5760.7062519
126.1029,5761.0049924
126.1612,5761.2428001
126.2195,5761.1065532
126.2778,5761.0906277
126.3361,5761.1325175
126.3944,5761.1031731
126.4527,5761.0703202
126.511,5761.1620278
126.5693,5760.8613042
126.6276,5761.1367545
126.6859,5760.9510449
126.7442,5760.8458944
126.8025,5760.8069903
126.8608,5760.3011972
126.9191,5760.4947765
126.9774,5760.378881
127.0357,5760.2537646
127.094,5760.3736517
127.1523,5760.3959523
127.2106,5760.5434502
127.2689,5760.2734975
127.3272,5760.4196235
127.3855,5760.4397663
127.4438,5760.8040991
127.5021,5760.5439291
127.5604,5760.6405231
127.6187,5760.7697037
127.677,5760.9767956
127.7353,5761.13056
127.7936,5761.0096878
127.8519,5761.2516443
127.9102,5761.2719097
127.9685,5760.8832186
128.0268,5760.7522099
128.0851,5761.0148412
128.1434,5760.8967555
128.2017,5760.7260585
128.26,5760.9738262
128.3183,5760.9464434
128.3766,5760.6708156
128.4349,5760.7943524
128.4932,5760.998868
128.5515,5760.7656419
128.6098,5760.8670534
128.6681,5760.5790043
128.7264,5760.4773097
128.7847,5760.4792374
128.843,5760.4411919
128.9013,5760.7878572
128.9596,5760.9322969
129.0179,5761.3163902
129.0762,5761.0117791
129.1345,5761.2390427
129.1928,5760.9395098
129.2511,5761.0932132
129.3094,5761.0103485
129.3677,5761.0311776
129.426,5760.632256
129.4843,5760.8310062
129.5426,5760.8050767
129.6009,5760.9088406
129.6592,5760.9051594
129.7175,5760.7893821
129.7758,5760.9414586
129.8341,5760.9045086
129.8924,5760.8371869
129.9507,5760.6096459
130.009,5760.8944044
130.0673,5760.9745545
130.1256,5761.3445494
130.1839,5761.3147956
130.2422,5761.4158926
130.3005,5761.0808386
130.3588,5761.3629593
